,NrArticolo,NrOrdineProduzione,Descrizione,NrAreaProduzione,Risorsa,TempoRisorsa,CostoOrarioRisorsa,QuantitydiOutput,NrMovimentoMP,CodiceMP,QuantityMPImpiegata,ImportoCostoTotaleMP
994,ART0000795,ODP17-01092,Controllo qualità,CQ,RIS16,0.0,12.75,19.0,23379,ART0003832,40.0,100.0
995,ART0000795,ODP17-01092,Controllo qualità,CQ,RIS16,0.0,12.75,19.0,23380,ART0005153,20.0,7.28
996,ART0000795,ODP17-02384,Montaggio,A40,RIS4,3.0,42.5,10.0,24432,ART0001866,10.0,1528.88
997,ART0000795,ODP17-02384,Montaggio,A40,RIS4,3.0,42.5,10.0,24433,ART0001759,10.0,337.59
998,ART0000795,ODP17-02384,Montaggio,A40,RIS4,3.0,42.5,10.0,24434,ART0005137,10.0,0.0
999,ART0000795,ODP17-02384,Montaggio,A40,RIS4,3.0,42.5,10.0,24435,ART0005152,10.0,0.0
1000,ART0000795,ODP17-02384,Montaggio,A40,RIS4,3.0,42.5,10.0,24436,ART0003832,20.0,50.0
1001,ART0000795,ODP17-02384,Montaggio,A40,RIS4,3.0,42.5,10.0,24437,ART0005153,10.0,3.64
1002,ART0000795,ODP17-02384,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,24432,ART0001866,10.0,1528.88
1003,ART0000795,ODP17-02384,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,24433,ART0001759,10.0,337.59
1004,ART0000795,ODP17-02384,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,24434,ART0005137,10.0,0.0
1005,ART0000795,ODP17-02384,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,24435,ART0005152,10.0,0.0
1006,ART0000795,ODP17-02384,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,24436,ART0003832,20.0,50.0
1007,ART0000795,ODP17-02384,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,24437,ART0005153,10.0,3.64
1008,ART0000795,ODP17-02882,Montaggio,A40,RIS4,3.5,42.5,10.0,25230,ART0001866,10.0,1354.36
1009,ART0000795,ODP17-02882,Montaggio,A40,RIS4,3.5,42.5,10.0,25231,ART0001759,10.0,337.59
1010,ART0000795,ODP17-02882,Montaggio,A40,RIS4,3.5,42.5,10.0,25232,ART0005137,10.0,0.0
1011,ART0000795,ODP17-02882,Montaggio,A40,RIS4,3.5,42.5,10.0,25233,ART0005152,10.0,0.0
1012,ART0000795,ODP17-02882,Montaggio,A40,RIS4,3.5,42.5,10.0,25234,ART0003832,20.0,50.0
1013,ART0000795,ODP17-02882,Montaggio,A40,RIS4,3.5,42.5,10.0,25235,ART0005153,10.0,3.64
1014,ART0000795,ODP17-02882,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25230,ART0001866,10.0,1354.36
1015,ART0000795,ODP17-02882,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25231,ART0001759,10.0,337.59
1016,ART0000795,ODP17-02882,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25232,ART0005137,10.0,0.0
1017,ART0000795,ODP17-02882,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25233,ART0005152,10.0,0.0
1018,ART0000795,ODP17-02882,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25234,ART0003832,20.0,50.0
1019,ART0000795,ODP17-02882,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25235,ART0005153,10.0,3.64
1020,ART0000795,ODP17-04829,Montaggio,A40,RIS4,3.0,42.5,8.0,27783,ART0001866,8.0,1433.02
1021,ART0000795,ODP17-04829,Montaggio,A40,RIS4,3.0,42.5,8.0,27784,ART0001759,8.0,276.06
1022,ART0000795,ODP17-04829,Montaggio,A40,RIS4,3.0,42.5,8.0,27785,ART0005137,8.0,0.0
1023,ART0000795,ODP17-04829,Montaggio,A40,RIS4,3.0,42.5,8.0,27786,ART0005152,8.0,0.0
1024,ART0000795,ODP17-04829,Montaggio,A40,RIS4,3.0,42.5,8.0,27787,ART0003832,16.0,40.0
1025,ART0000795,ODP17-04829,Montaggio,A40,RIS4,3.0,42.5,8.0,27788,ART0005153,8.0,2.92
1026,ART0000795,ODP17-06164,Montaggio,A40,RIS4,3.0,42.5,10.0,27673,ART0001866,10.0,1616.51
1027,ART0000795,ODP17-06164,Montaggio,A40,RIS4,3.0,42.5,10.0,27674,ART0001759,10.0,342.07
1028,ART0000795,ODP17-06164,Montaggio,A40,RIS4,3.0,42.5,10.0,27675,ART0005137,10.0,0.0
1029,ART0000795,ODP17-06164,Montaggio,A40,RIS4,3.0,42.5,10.0,27676,ART0005152,10.0,0.0
1030,ART0000795,ODP17-06164,Montaggio,A40,RIS4,3.0,42.5,10.0,27677,ART0003832,20.0,50.0
1031,ART0000795,ODP17-06164,Montaggio,A40,RIS4,3.0,42.5,10.0,27678,ART0005153,10.0,3.64
1032,ART0000795,ODP17-04829,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,27783,ART0001866,8.0,1433.02
1033,ART0000795,ODP17-04829,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,27784,ART0001759,8.0,276.06
1034,ART0000795,ODP17-04829,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,27785,ART0005137,8.0,0.0
1035,ART0000795,ODP17-04829,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,27786,ART0005152,8.0,0.0
1036,ART0000795,ODP17-04829,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,27787,ART0003832,16.0,40.0
1037,ART0000795,ODP17-04829,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,27788,ART0005153,8.0,2.92
1038,ART0000795,ODP17-06164,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,27673,ART0001866,10.0,1616.51
1039,ART0000795,ODP17-06164,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,27674,ART0001759,10.0,342.07
1040,ART0000795,ODP17-06164,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,27675,ART0005137,10.0,0.0
1041,ART0000795,ODP17-06164,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,27676,ART0005152,10.0,0.0
1042,ART0000795,ODP17-06164,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,27677,ART0003832,20.0,50.0
1043,ART0000795,ODP17-06164,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,27678,ART0005153,10.0,3.64
1044,ART0000795,ODP17-08040,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,29750,ART0001866,8.0,1235.62
1045,ART0000795,ODP17-08040,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,29751,ART0001759,8.0,248.33
1046,ART0000795,ODP17-08040,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,29752,ART0005137,8.0,0.0
1047,ART0000795,ODP17-08040,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,29753,ART0005152,8.0,0.0
1048,ART0000795,ODP17-08040,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,29754,ART0003832,16.0,40.0
1049,ART0000795,ODP17-08040,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,29755,ART0005153,8.0,2.92
1050,ART0000795,ODP17-09103,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,30433,ART0001866,8.0,1284.98
1051,ART0000795,ODP17-09103,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,30434,ART0001759,8.0,255.26
1052,ART0000795,ODP17-09103,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,30435,ART0005137,8.0,0.0
1053,ART0000795,ODP17-09103,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,30436,ART0005152,8.0,0.0
1054,ART0000795,ODP17-09103,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,30437,ART0003832,16.0,40.0
1055,ART0000795,ODP17-09103,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,30438,ART0005153,8.0,2.91
1056,ART0000795,ODP17-09336,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32055,ART0001866,8.0,970.0
1057,ART0000795,ODP17-09336,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32056,ART0001759,8.0,237.08
1058,ART0000795,ODP17-09336,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32057,ART0005137,8.0,0.0
1059,ART0000795,ODP17-09336,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32058,ART0005152,8.0,0.0
1060,ART0000795,ODP17-09336,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32059,ART0003832,16.0,45.92
1061,ART0000795,ODP17-09336,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32060,ART0005153,8.0,2.91
1062,ART0000795,ODP17-10127,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32070,ART0001866,8.0,1069.61
1063,ART0000795,ODP17-10127,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32071,ART0001759,8.0,239.89
1064,ART0000795,ODP17-10127,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32072,ART0005137,8.0,0.0
1065,ART0000795,ODP17-10127,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32073,ART0005152,8.0,0.0
1066,ART0000795,ODP17-10127,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32074,ART0003832,16.0,45.92
1067,ART0000795,ODP17-10127,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,32075,ART0005153,8.0,2.91
1068,ART0000795,ODP17-09336,Montaggio,A40,RIS13,1.5,42.5,8.0,32055,ART0001866,8.0,970.0
1069,ART0000795,ODP17-09336,Montaggio,A40,RIS13,1.5,42.5,8.0,32056,ART0001759,8.0,237.08
1070,ART0000795,ODP17-09336,Montaggio,A40,RIS13,1.5,42.5,8.0,32057,ART0005137,8.0,0.0
1071,ART0000795,ODP17-09336,Montaggio,A40,RIS13,1.5,42.5,8.0,32058,ART0005152,8.0,0.0
1072,ART0000795,ODP17-09336,Montaggio,A40,RIS13,1.5,42.5,8.0,32059,ART0003832,16.0,45.92
1073,ART0000795,ODP17-09336,Montaggio,A40,RIS13,1.5,42.5,8.0,32060,ART0005153,8.0,2.91
1074,ART0000795,ODP17-10127,Montaggio,A40,RIS13,1.5,42.5,8.0,32070,ART0001866,8.0,1069.61
1075,ART0000795,ODP17-10127,Montaggio,A40,RIS13,1.5,42.5,8.0,32071,ART0001759,8.0,239.89
1076,ART0000795,ODP17-10127,Montaggio,A40,RIS13,1.5,42.5,8.0,32072,ART0005137,8.0,0.0
1077,ART0000795,ODP17-10127,Montaggio,A40,RIS13,1.5,42.5,8.0,32073,ART0005152,8.0,0.0
1078,ART0000795,ODP17-10127,Montaggio,A40,RIS13,1.5,42.5,8.0,32074,ART0003832,16.0,45.92
1079,ART0000795,ODP17-10127,Montaggio,A40,RIS13,1.5,42.5,8.0,32075,ART0005153,8.0,2.91
1080,ART0000795,ODP17-10489,Montaggio,A40,RIS4,3.0,42.5,15.0,32859,ART0001866,15.0,2171.35
1081,ART0000795,ODP17-10489,Montaggio,A40,RIS4,3.0,42.5,15.0,32860,ART0001759,15.0,461.4
1082,ART0000795,ODP17-10489,Montaggio,A40,RIS4,3.0,42.5,15.0,32861,ART0005137,15.0,0.0
1083,ART0000795,ODP17-10489,Montaggio,A40,RIS4,3.0,42.5,15.0,32862,ART0005152,15.0,0.0
1084,ART0000795,ODP17-10489,Montaggio,A40,RIS4,3.0,42.5,15.0,32863,ART0003832,30.0,86.1
1085,ART0000795,ODP17-10489,Montaggio,A40,RIS4,3.0,42.5,15.0,32864,ART0005153,15.0,5.46
1086,ART0000795,ODP17-10489,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,32859,ART0001866,15.0,2171.35
1087,ART0000795,ODP17-10489,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,32860,ART0001759,15.0,461.4
1088,ART0000795,ODP17-10489,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,32861,ART0005137,15.0,0.0
1089,ART0000795,ODP17-10489,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,32862,ART0005152,15.0,0.0
1090,ART0000795,ODP17-10489,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,32863,ART0003832,30.0,86.1
1091,ART0000795,ODP17-10489,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,32864,ART0005153,15.0,5.46
1092,ART0000795,ODP17-15302,Montaggio,A40,RIS13,1.0,42.5,8.0,34824,ART0001866,8.0,993.51
1093,ART0000795,ODP17-15302,Montaggio,A40,RIS13,1.0,42.5,8.0,34825,ART0001759,8.0,239.33
1094,ART0000795,ODP17-15302,Montaggio,A40,RIS13,1.0,42.5,8.0,34826,ART0005137,8.0,0.0
1095,ART0000795,ODP17-15302,Montaggio,A40,RIS13,1.0,42.5,8.0,34827,ART0005152,8.0,0.0
1096,ART0000795,ODP17-15302,Montaggio,A40,RIS13,1.0,42.5,8.0,34828,ART0003832,16.0,45.92
1097,ART0000795,ODP17-15302,Montaggio,A40,RIS13,1.0,42.5,8.0,34829,ART0005153,8.0,2.91
1098,ART0000795,ODP17-15302,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,34824,ART0001866,8.0,993.51
1099,ART0000795,ODP17-15302,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,34825,ART0001759,8.0,239.33
1100,ART0000795,ODP17-15302,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,34826,ART0005137,8.0,0.0
1101,ART0000795,ODP17-15302,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,34827,ART0005152,8.0,0.0
1102,ART0000795,ODP17-15302,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,34828,ART0003832,16.0,45.92
1103,ART0000795,ODP17-15302,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,34829,ART0005153,8.0,2.91
1104,ART0000796,ODP17-10503,Montaggio,A40,RIS4,0.25,42.5,1.0,33205,ART0001935,1.0,361.12
1105,ART0000796,ODP17-10503,Montaggio,A40,RIS4,0.25,42.5,1.0,33206,ART0001825,1.0,137.1
1106,ART0000796,ODP17-10503,Montaggio,A40,RIS4,0.25,42.5,1.0,33207,ART0003832,3.0,8.61
1107,ART0000796,ODP17-10503,Montaggio,A40,RIS4,0.25,42.5,1.0,33208,ART0005840,1.0,0.0
1108,ART0000796,ODP17-10503,Montaggio,A40,RIS4,0.25,42.5,1.0,33209,ART0005152,1.0,0.0
1109,ART0000796,ODP17-10503,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,33205,ART0001935,1.0,361.12
1110,ART0000796,ODP17-10503,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,33206,ART0001825,1.0,137.1
1111,ART0000796,ODP17-10503,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,33207,ART0003832,3.0,8.61
1112,ART0000796,ODP17-10503,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,33208,ART0005840,1.0,0.0
1113,ART0000796,ODP17-10503,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,33209,ART0005152,1.0,0.0
1114,ART0000797,ODP17-03730,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,27087,ART0001869,1.0,228.64
1115,ART0000797,ODP17-03730,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,27088,ART0001761,1.0,71.44
1116,ART0000797,ODP17-03730,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,27089,ART0001389,1.0,12.5
1117,ART0000797,ODP17-03730,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,27090,ART0001385,1.0,12.5
1118,ART0000797,ODP17-03730,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,27091,ART0001983,1.0,37.5
1119,ART0000797,ODP17-03730,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,27092,ART0005412,1.0,0.49
1120,ART0000797,ODP17-03730,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,27093,ART0003832,3.0,7.5
1121,ART0000804,ODP17-01276,Montaggio,A40,RIS4,3.5,42.5,10.0,24248,ART0001923,3.0,834.46
1122,ART0000804,ODP17-01276,Montaggio,A40,RIS4,3.5,42.5,10.0,24249,ART0001813,3.0,174.83
1123,ART0000804,ODP17-01276,Montaggio,A40,RIS4,3.5,42.5,10.0,24250,ART0001989,3.0,48.35
1124,ART0000804,ODP17-01276,Montaggio,A40,RIS4,3.5,42.5,10.0,24251,ART0005261,3.0,0.0
1125,ART0000804,ODP17-01276,Montaggio,A40,RIS4,3.5,42.5,10.0,24252,ART0005262,3.0,0.0
1126,ART0000804,ODP17-01276,Montaggio,A40,RIS4,3.5,42.5,10.0,24253,ART0005412,3.0,1.45
1127,ART0000804,ODP17-01276,Montaggio,A40,RIS4,3.5,42.5,10.0,24254,ART0003832,6.0,15.0
1128,ART0000804,ODP17-01276,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,24248,ART0001923,3.0,834.46
1129,ART0000804,ODP17-01276,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,24249,ART0001813,3.0,174.83
1130,ART0000804,ODP17-01276,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,24250,ART0001989,3.0,48.35
1131,ART0000804,ODP17-01276,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,24251,ART0005261,3.0,0.0
1132,ART0000804,ODP17-01276,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,24252,ART0005262,3.0,0.0
1133,ART0000804,ODP17-01276,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,24253,ART0005412,3.0,1.45
1134,ART0000804,ODP17-01276,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,24254,ART0003832,6.0,15.0
1135,ART0000804,ODP17-01276,Montaggio,A40,RIS4,-2.5,42.5,0.0,24248,ART0001923,3.0,834.46
1136,ART0000804,ODP17-01276,Montaggio,A40,RIS4,-2.5,42.5,0.0,24249,ART0001813,3.0,174.83
1137,ART0000804,ODP17-01276,Montaggio,A40,RIS4,-2.5,42.5,0.0,24250,ART0001989,3.0,48.35
1138,ART0000804,ODP17-01276,Montaggio,A40,RIS4,-2.5,42.5,0.0,24251,ART0005261,3.0,0.0
1139,ART0000804,ODP17-01276,Montaggio,A40,RIS4,-2.5,42.5,0.0,24252,ART0005262,3.0,0.0
1140,ART0000804,ODP17-01276,Montaggio,A40,RIS4,-2.5,42.5,0.0,24253,ART0005412,3.0,1.45
1141,ART0000804,ODP17-01276,Montaggio,A40,RIS4,-2.5,42.5,0.0,24254,ART0003832,6.0,15.0
1142,ART0000804,ODP17-02889,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,25223,ART0001923,1.0,258.89
1143,ART0000804,ODP17-02889,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,25224,ART0001813,1.0,63.84
1144,ART0000804,ODP17-02889,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,25225,ART0001989,1.0,4.99
1145,ART0000804,ODP17-02889,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,25226,ART0005261,1.0,0.0
1146,ART0000804,ODP17-02889,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,25227,ART0005262,1.0,0.0
1147,ART0000804,ODP17-02889,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,25228,ART0005412,1.0,0.49
1148,ART0000804,ODP17-02889,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,25229,ART0003832,2.0,5.0
1149,ART0000804,ODP17-01277,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,24492,ART0001923,1.0,258.89
1150,ART0000804,ODP17-01277,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,24493,ART0001813,1.0,63.84
1151,ART0000804,ODP17-01277,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,24494,ART0001989,1.0,16.12
1152,ART0000804,ODP17-01277,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,24495,ART0005261,1.0,0.0
1153,ART0000804,ODP17-01277,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,24496,ART0005262,1.0,0.0
1154,ART0000804,ODP17-01277,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,24497,ART0005412,1.0,0.49
1155,ART0000804,ODP17-01277,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,24498,ART0003832,2.0,5.0
1156,ART0000804,ODP17-10689,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,32036,ART0001923,1.0,258.89
1157,ART0000804,ODP17-10689,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,32037,ART0001813,1.0,63.84
1158,ART0000804,ODP17-10689,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,32038,ART0001989,1.0,4.99
1159,ART0000804,ODP17-10689,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,32039,ART0005261,1.0,0.0
1160,ART0000804,ODP17-10689,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,32040,ART0005262,1.0,0.0
1161,ART0000804,ODP17-10689,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,32041,ART0005412,1.0,0.49
1162,ART0000804,ODP17-10689,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,32042,ART0003832,2.0,5.74
1163,ART0000804,ODP17-10505,Montaggio,A40,RIS4,0.75,42.5,2.0,34088,ART0001923,2.0,537.16
1164,ART0000804,ODP17-10505,Montaggio,A40,RIS4,0.75,42.5,2.0,34089,ART0001813,2.0,108.79
1165,ART0000804,ODP17-10505,Montaggio,A40,RIS4,0.75,42.5,2.0,34090,ART0001989,2.0,9.99
1166,ART0000804,ODP17-10505,Montaggio,A40,RIS4,0.75,42.5,2.0,34091,ART0005261,2.0,0.0
1167,ART0000804,ODP17-10505,Montaggio,A40,RIS4,0.75,42.5,2.0,34092,ART0005262,2.0,0.0
1168,ART0000804,ODP17-10505,Montaggio,A40,RIS4,0.75,42.5,2.0,34093,ART0005412,2.0,0.98
1169,ART0000804,ODP17-10505,Montaggio,A40,RIS4,0.75,42.5,2.0,34094,ART0003832,4.0,11.48
1170,ART0000804,ODP17-13014,Montaggio,A40,RIS4,1.0,42.5,2.0,34182,ART0001923,2.0,537.16
1171,ART0000804,ODP17-13014,Montaggio,A40,RIS4,1.0,42.5,2.0,34183,ART0001813,2.0,108.79
1172,ART0000804,ODP17-13014,Montaggio,A40,RIS4,1.0,42.5,2.0,34184,ART0001989,2.0,9.99
1173,ART0000804,ODP17-13014,Montaggio,A40,RIS4,1.0,42.5,2.0,34185,ART0005261,2.0,0.0
1174,ART0000804,ODP17-13014,Montaggio,A40,RIS4,1.0,42.5,2.0,34186,ART0005262,2.0,0.0
1175,ART0000804,ODP17-13014,Montaggio,A40,RIS4,1.0,42.5,2.0,34187,ART0005412,2.0,0.98
1176,ART0000804,ODP17-13014,Montaggio,A40,RIS4,1.0,42.5,2.0,34188,ART0003832,4.0,11.48
1177,ART0000804,ODP17-13014,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,34182,ART0001923,2.0,537.16
1178,ART0000804,ODP17-13014,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,34183,ART0001813,2.0,108.79
1179,ART0000804,ODP17-13014,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,34184,ART0001989,2.0,9.99
1180,ART0000804,ODP17-13014,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,34185,ART0005261,2.0,0.0
1181,ART0000804,ODP17-13014,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,34186,ART0005262,2.0,0.0
1182,ART0000804,ODP17-13014,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,34187,ART0005412,2.0,0.98
1183,ART0000804,ODP17-13014,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,34188,ART0003832,4.0,11.48
1184,ART0000805,ODP17-00975,Montaggio,A40,RIS4,0.5,42.5,1.0,22813,ART0001924,1.0,239.85
1185,ART0000805,ODP17-00975,Montaggio,A40,RIS4,0.5,42.5,1.0,22814,ART0001814,1.0,83.08
1186,ART0000805,ODP17-00975,Montaggio,A40,RIS4,0.5,42.5,1.0,22815,ART0005280,1.0,8.75
1187,ART0000805,ODP17-00975,Montaggio,A40,RIS4,0.5,42.5,1.0,22816,ART0005281,2.0,7.45
1188,ART0000805,ODP17-00975,Montaggio,A40,RIS4,0.5,42.5,1.0,22817,ART0003832,3.0,7.5
1189,ART0000805,ODP17-00975,Montaggio,A40,RIS4,0.5,42.5,1.0,22818,ART0005282,1.0,1.32
1190,ART0000805,ODP17-00975,Montaggio,A40,RIS4,0.5,42.5,1.0,22819,ART0005261,1.0,0.0
1191,ART0000805,ODP17-00975,Montaggio,A40,RIS4,0.5,42.5,1.0,22820,ART0005145,1.0,0.0
1192,ART0000805,ODP17-00975,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22813,ART0001924,1.0,239.85
1193,ART0000805,ODP17-00975,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22814,ART0001814,1.0,83.08
1194,ART0000805,ODP17-00975,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22815,ART0005280,1.0,8.75
1195,ART0000805,ODP17-00975,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22816,ART0005281,2.0,7.45
1196,ART0000805,ODP17-00975,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22817,ART0003832,3.0,7.5
1197,ART0000805,ODP17-00975,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22818,ART0005282,1.0,1.32
1198,ART0000805,ODP17-00975,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22819,ART0005261,1.0,0.0
1199,ART0000805,ODP17-00975,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,22820,ART0005145,1.0,0.0
1200,ART0000805,ODP17-08037,Montaggio,A40,RIS4,0.5,42.5,1.0,29583,ART0001924,1.0,239.85
1201,ART0000805,ODP17-08037,Montaggio,A40,RIS4,0.5,42.5,1.0,29584,ART0001814,1.0,83.08
1202,ART0000805,ODP17-08037,Montaggio,A40,RIS4,0.5,42.5,1.0,29585,ART0005280,1.0,8.75
1203,ART0000805,ODP17-08037,Montaggio,A40,RIS4,0.5,42.5,1.0,29586,ART0005281,2.0,7.45
1204,ART0000805,ODP17-08037,Montaggio,A40,RIS4,0.5,42.5,1.0,29587,ART0003832,3.0,7.5
1205,ART0000805,ODP17-08037,Montaggio,A40,RIS4,0.5,42.5,1.0,29588,ART0005282,1.0,1.32
1206,ART0000805,ODP17-08037,Montaggio,A40,RIS4,0.5,42.5,1.0,29589,ART0005261,1.0,0.0
1207,ART0000805,ODP17-08037,Montaggio,A40,RIS4,0.5,42.5,1.0,29590,ART0005145,1.0,0.0
1208,ART0000811,ODP17-07204,Montaggio,A40,RIS4,1.5,42.5,4.0,29080,ART0001940,4.0,997.51
1209,ART0000811,ODP17-07204,Montaggio,A40,RIS4,1.5,42.5,4.0,29081,ART0001830,4.0,297.65
1210,ART0000811,ODP17-07204,Montaggio,A40,RIS4,1.5,42.5,4.0,29082,ART0005261,4.0,0.0
1211,ART0000811,ODP17-07204,Montaggio,A40,RIS4,1.5,42.5,4.0,29083,ART0005262,4.0,0.0
1212,ART0000811,ODP17-07204,Montaggio,A40,RIS4,1.5,42.5,4.0,29084,ART0001514,4.0,141.87
1213,ART0000811,ODP17-07204,Montaggio,A40,RIS4,1.5,42.5,4.0,29085,ART0003832,20.0,50.0
1214,ART0000811,ODP17-07204,Montaggio,A40,RIS4,1.5,42.5,4.0,29086,ART0005461,4.0,1.25
1215,ART0000811,ODP17-07204,Montaggio,A40,RIS4,1.5,42.5,4.0,29087,ART0005412,4.0,1.96
1216,ART0000811,ODP17-07204,Controllo qualità,CQ,RIS16,0.0,12.75,4.0,29080,ART0001940,4.0,997.51
1217,ART0000811,ODP17-07204,Controllo qualità,CQ,RIS16,0.0,12.75,4.0,29081,ART0001830,4.0,297.65
1218,ART0000811,ODP17-07204,Controllo qualità,CQ,RIS16,0.0,12.75,4.0,29082,ART0005261,4.0,0.0
