,NrMovimento,Budget/cons,CodiceMP,NrArticolo,NrDocumento,QuantityMPImpiegata,ImportoCostoTOTALE
3732,48763,CONSUNTIVO,ART0005190,ART0003310,ODP18-06820,140.0,14.2
3733,22122,BUDGET,ART0005192,ART0003578,ODP16-16560,600.0,23.8
3734,63206,CONSUNTIVO,ART0005192,ART0003578,ODP19-04231,240.0,9.48
3735,22121,BUDGET,ART0005191,ART0003580,ODP16-16560,550.0,82.55
3736,50173,CONSUNTIVO,ART0005191,ART0003580,ODP18-08084,336.0,50.43
3737,63201,CONSUNTIVO,ART0005191,ART0003580,ODP19-04231,436.0,64.38
3738,31152,BUDGET,ART0005187,ART0003609,ODP17-06015,1386.0,815.91
3739,32181,BUDGET,ART0005187,ART0003609,ODP17-09928,126.0,74.17
3740,42475,CONSUNTIVO,ART0005187,ART0003609,ODP18-03283,504.0,292.63
3741,51210,CONSUNTIVO,ART0005187,ART0003609,ODP18-07924,189.0,108.98
3742,23289,BUDGET,ART0005154,ART0003610,ODP17-00973,362.0,8.81
3743,23290,BUDGET,ART0005335,ART0003610,ODP17-00973,8.0,1.01
3744,23291,BUDGET,ART0005336,ART0003610,ODP17-00973,8.0,6.4
3745,28010,BUDGET,ART0005335,ART0003610,ODP17-06015,189.0,28.35
3746,31153,BUDGET,ART0005336,ART0003610,ODP17-06015,180.0,144.0
3747,31154,BUDGET,ART0005154,ART0003610,ODP17-06015,9000.0,489.14
3748,32184,BUDGET,ART0005335,ART0003610,ODP17-09928,28.0,4.2
3749,32185,BUDGET,ART0005336,ART0003610,ODP17-09928,28.0,22.4
3750,32186,BUDGET,ART0005154,ART0003610,ODP17-09928,1288.0,71.76
3751,50006,CONSUNTIVO,ART0005335,ART0003610,ODP18-07924,8.0,1.01
3752,50007,CONSUNTIVO,ART0005336,ART0003610,ODP18-07924,8.0,67.96
3753,50623,CONSUNTIVO,ART0005335,ART0003610,ODP18-07924,39.0,5.46
3754,50624,CONSUNTIVO,ART0005336,ART0003610,ODP18-07924,39.0,156.62
3755,51214,CONSUNTIVO,ART0005154,ART0003610,ODP18-07924,2303.0,137.69
3756,28336,BUDGET,ART0005680,ART0003612,ODP17-03020,336.0,59.23
3757,38175,CONSUNTIVO,ART0005680,ART0003612,ODP17-11520,1680.0,296.14
3758,50172,CONSUNTIVO,ART0005680,ART0003612,ODP18-08084,172.0,30.32
3759,52574,CONSUNTIVO,ART0005189,ART0003612,ODP18-08968,344.0,67.91
3760,63200,CONSUNTIVO,ART0005680,ART0003612,ODP19-04231,504.0,92.67
3761,22125,BUDGET,ART0005189,ART0003613,ODP16-16560,164.0,32.38
3762,63203,CONSUNTIVO,ART0005189,ART0003613,ODP19-04231,1806.0,371.87
3763,31151,BUDGET,ART0005188,ART0003642,ODP17-06015,1155.0,14.78
3764,42474,CONSUNTIVO,ART0005188,ART0003642,ODP18-03283,2269.0,29.04
3765,31158,BUDGET,ART0001082,ART0003704,ODP17-06015,4312.0,86.01
3766,51212,CONSUNTIVO,ART0001082,ART0003704,ODP18-07924,1379.0,31.5
3767,23285,BUDGET,ART0005185,ART0003780,ODP17-00973,4536.0,47.78
3768,63199,CONSUNTIVO,ART0005185,ART0003780,ODP19-04231,2808.0,34.35
3769,22126,BUDGET,ART0005188,ART0003782,ODP16-16560,712.0,10.02
3770,63205,CONSUNTIVO,ART0005188,ART0003782,ODP19-04231,712.0,9.98
3771,22113,BUDGET,ART0001082,ART0003785,ODP16-16557,3600.0,71.81
3772,28396,BUDGET,ART0001082,ART0003785,ODP17-04830,3750.0,74.8
3773,64516,CONSUNTIVO,ART0001082,ART0003785,ODP19-04233,6615.0,135.31
3774,22402,BUDGET,ART0005241,ART0003824,ODP16-14469,946.0,4.24
3775,26995,BUDGET,ART0005593,ART0003824,ODP17-03405,1000.0,5.94
3776,34021,BUDGET,ART0005593,ART0003824,ODP17-10636,1025.0,6.09
3777,39479,CONSUNTIVO,ART0005593,ART0003824,ODP18-02064,1097.0,6.52
3778,47488,CONSUNTIVO,ART0005593,ART0003824,ODP18-05995,1100.0,6.53
3779,60127,CONSUNTIVO,ART0005593,ART0003824,ODP19-02793,1559.0,9.26
3780,30859,BUDGET,ART0005399,ART0003844,ODP17-09125,92.0,2.32
3781,34062,BUDGET,ART0005399,ART0003844,ODP17-13346,132.0,3.33
3782,47992,CONSUNTIVO,ART0005399,ART0003844,ODP18-07104,260.0,6.45
3783,22645,BUDGET,ART0005260,ART0003935,ODP16-16479,110.0,50.51
3784,35032,BUDGET,ART0005260,ART0003935,ODP17-11649,330.0,137.3
3785,42691,CONSUNTIVO,ART0005260,ART0003935,ODP17-09586,660.0,335.74
3786,26453,BUDGET,ART0005273,ART0003940,ODP17-03082,460.0,241.42
3787,27734,BUDGET,ART0005273,ART0003940,ODP17-04824,330.0,173.19
3788,29195,BUDGET,ART0005273,ART0003940,ODP17-06605,440.0,269.55
3789,35367,BUDGET,ART0005273,ART0003940,ODP17-13148,440.0,270.72
3790,38063,CONSUNTIVO,ART0005273,ART0003940,ODP18-01208,770.0,411.06
3791,44806,CONSUNTIVO,ART0005273,ART0003940,ODP18-05515,720.0,428.71
3792,62876,CONSUNTIVO,ART0005273,ART0003940,ODP19-04325,220.0,135.41
3793,28946,BUDGET,ART0005702,ART0003982,ODP17-06372,100.0,1.0
3794,58363,CONSUNTIVO,ART0005216,ART0003982,ODP19-02352,1.0,0.0
3795,62415,CONSUNTIVO,ART0005702,ART0003982,ODP19-04857,172.0,1.72
3796,34058,BUDGET,ART0001077,ART0003984,ODP17-10594,46.0,0.58
3797,44041,CONSUNTIVO,ART0004148,ART0003984,ODP18-05227,6.0,89.42
3798,28948,BUDGET,ART0005233,ART0003989,ODP17-06372,160.0,1.43
3799,62418,CONSUNTIVO,ART0005233,ART0003989,ODP19-04857,260.0,2.3
3800,26377,BUDGET,ART0005538,ART0004014,ODP17-03843,110.0,399.41
3801,49426,CONSUNTIVO,ART0006387,ART0004014,ODP18-06667,108.0,320.32
3802,35396,BUDGET,ART0005403,ART0004015,ODP17-14587,200.0,52.29
3803,62877,CONSUNTIVO,ART0006142,ART0004015,ODP19-04325,328.0,99.29
3804,24315,BUDGET,ART0003942,ART0004084,ODP17-01093,1.0,599.25
3805,24316,BUDGET,ART0004176,ART0004084,ODP17-01093,1.0,0.0
3806,24317,BUDGET,ART0004157,ART0004084,ODP17-01093,1.0,18.0
3807,24318,BUDGET,ART0004168,ART0004084,ODP17-01093,1.0,0.0
3808,24319,BUDGET,ART0004174,ART0004084,ODP17-01093,1.0,15.72
3809,24320,BUDGET,ART0005251,ART0004084,ODP17-01093,1.0,0.0
3810,24321,BUDGET,ART0004158,ART0004084,ODP17-01093,1.0,8.93
3811,24322,BUDGET,ART0004159,ART0004084,ODP17-01093,1.0,0.0
3812,24323,BUDGET,ART0004198,ART0004084,ODP17-01093,1.0,0.0
3813,24324,BUDGET,ART0005252,ART0004084,ODP17-01093,1.0,0.0
3814,24325,BUDGET,ART0005253,ART0004084,ODP17-01093,2.0,0.0
3815,24326,BUDGET,ART0004196,ART0004084,ODP17-01093,1.0,0.0
3816,24327,BUDGET,ART0005256,ART0004084,ODP17-01093,1.0,0.0
3817,24328,BUDGET,ART0005255,ART0004084,ODP17-01093,1.0,0.0
3818,24329,BUDGET,ART0005424,ART0004084,ODP17-01093,2.0,0.0
3819,24330,BUDGET,ART0004147,ART0004084,ODP17-01093,1.0,13.3
3820,24331,BUDGET,ART0004148,ART0004084,ODP17-01093,1.0,5.56
3821,24332,BUDGET,ART0004149,ART0004084,ODP17-01093,1.0,5.38
3822,24333,BUDGET,ART0004150,ART0004084,ODP17-01093,1.0,0.0
3823,24334,BUDGET,ART0004151,ART0004084,ODP17-01093,1.0,2.67
3824,24335,BUDGET,ART0004152,ART0004084,ODP17-01093,1.0,11.83
3825,24336,BUDGET,ART0004153,ART0004084,ODP17-01093,1.0,13.91
3826,24337,BUDGET,ART0005259,ART0004084,ODP17-01093,1.0,2.0
3827,24338,BUDGET,ART0004155,ART0004084,ODP17-01093,1.0,1.35
3828,24339,BUDGET,ART0004156,ART0004084,ODP17-01093,1.0,4.15
3829,62351,CONSUNTIVO,ART0003951,ART0004084,ODP19-05065,1.0,707.51
3830,62352,CONSUNTIVO,ART0004176,ART0004084,ODP19-05065,1.0,23.35
3831,62353,CONSUNTIVO,ART0004157,ART0004084,ODP19-05065,1.0,20.7
3832,62354,CONSUNTIVO,ART0004168,ART0004084,ODP19-05065,1.0,15.61
3833,62355,CONSUNTIVO,ART0004174,ART0004084,ODP19-05065,1.0,9.09
3834,62356,CONSUNTIVO,ART0005251,ART0004084,ODP19-05065,1.0,0.0
3835,62357,CONSUNTIVO,ART0004158,ART0004084,ODP19-05065,1.0,12.04
3836,62358,CONSUNTIVO,ART0004159,ART0004084,ODP19-05065,1.0,0.7
3837,62359,CONSUNTIVO,ART0004198,ART0004084,ODP19-05065,1.0,31.26
3838,62360,CONSUNTIVO,ART0005252,ART0004084,ODP19-05065,1.0,0.0
3839,62361,CONSUNTIVO,ART0005256,ART0004084,ODP19-05065,1.0,0.0
3840,62362,CONSUNTIVO,ART0005255,ART0004084,ODP19-05065,1.0,0.0
3841,62363,CONSUNTIVO,ART0004154,ART0004084,ODP19-05065,2.0,0.8
3842,62364,CONSUNTIVO,ART0006021,ART0004084,ODP19-05065,1.0,0.31
3843,62365,CONSUNTIVO,ART0005271,ART0004084,ODP19-05065,2.0,17.81
3844,62366,CONSUNTIVO,ART0004146,ART0004084,ODP19-05065,1.0,68.1
3845,22592,BUDGET,ART0003958,ART0004099,ODP17-00171,1.0,236.23
3846,22593,BUDGET,ART0004160,ART0004099,ODP17-00171,1.0,8.0
3847,22594,BUDGET,ART0004015,ART0004099,ODP17-00171,1.0,57.89
3848,22595,BUDGET,ART0004168,ART0004099,ODP17-00171,1.0,0.0
3849,22596,BUDGET,ART0005251,ART0004099,ODP17-00171,1.0,0.0
3850,22597,BUDGET,ART0004161,ART0004099,ODP17-00171,1.0,12.88
3851,22598,BUDGET,ART0004159,ART0004099,ODP17-00171,1.0,0.0
3852,22599,BUDGET,ART0004198,ART0004099,ODP17-00171,1.0,0.0
3853,22600,BUDGET,ART0005252,ART0004099,ODP17-00171,1.0,0.0
3854,22601,BUDGET,ART0005253,ART0004099,ODP17-00171,2.0,0.0
3855,22602,BUDGET,ART0005272,ART0004099,ODP17-00171,1.0,0.0
3856,22603,BUDGET,ART0005256,ART0004099,ODP17-00171,2.0,0.0
3857,22604,BUDGET,ART0005255,ART0004099,ODP17-00171,2.0,0.0
3858,22605,BUDGET,ART0004154,ART0004099,ODP17-00171,2.0,0.0
3859,22606,BUDGET,ART0005257,ART0004099,ODP17-00171,1.0,0.0
3860,22607,BUDGET,ART0005258,ART0004099,ODP17-00171,1.0,0.0
3861,22608,BUDGET,ART0004147,ART0004099,ODP17-00171,1.0,13.8
3862,22609,BUDGET,ART0004148,ART0004099,ODP17-00171,1.0,10.12
3863,22610,BUDGET,ART0004149,ART0004099,ODP17-00171,1.0,5.38
3864,22611,BUDGET,ART0004150,ART0004099,ODP17-00171,1.0,0.0
3865,22612,BUDGET,ART0004151,ART0004099,ODP17-00171,1.0,2.67
3866,22613,BUDGET,ART0004152,ART0004099,ODP17-00171,1.0,11.83
3867,22614,BUDGET,ART0004153,ART0004099,ODP17-00171,1.0,13.91
3868,22615,BUDGET,ART0005259,ART0004099,ODP17-00171,1.0,2.0
3869,22616,BUDGET,ART0004155,ART0004099,ODP17-00171,1.0,1.35
3870,22617,BUDGET,ART0004156,ART0004099,ODP17-00171,1.0,4.15
3871,29169,BUDGET,ART0003940,ART0004099,ODP17-06605,1.0,282.39
3872,29170,BUDGET,ART0004160,ART0004099,ODP17-06605,1.0,28.56
3873,29171,BUDGET,ART0004015,ART0004099,ODP17-06605,2.0,120.39
3874,29172,BUDGET,ART0004168,ART0004099,ODP17-06605,1.0,10.87
3875,29173,BUDGET,ART0005251,ART0004099,ODP17-06605,1.0,0.0
3876,29174,BUDGET,ART0004161,ART0004099,ODP17-06605,1.0,12.88
3877,29175,BUDGET,ART0004159,ART0004099,ODP17-06605,1.0,0.6
3878,29176,BUDGET,ART0004198,ART0004099,ODP17-06605,1.0,23.99
3879,29177,BUDGET,ART0005252,ART0004099,ODP17-06605,1.0,0.0
3880,29178,BUDGET,ART0005271,ART0004099,ODP17-06605,2.0,17.62
3881,29179,BUDGET,ART0005272,ART0004099,ODP17-06605,1.0,0.0
3882,29180,BUDGET,ART0005256,ART0004099,ODP17-06605,2.0,0.0
3883,29181,BUDGET,ART0005255,ART0004099,ODP17-06605,2.0,0.0
3884,29182,BUDGET,ART0004154,ART0004099,ODP17-06605,2.0,0.7
3885,29183,BUDGET,ART0005257,ART0004099,ODP17-06605,1.0,8.45
3886,29184,BUDGET,ART0005258,ART0004099,ODP17-06605,1.0,5.6
3887,29185,BUDGET,ART0004147,ART0004099,ODP17-06605,1.0,26.5
3888,29186,BUDGET,ART0004148,ART0004099,ODP17-06605,1.0,5.56
3889,29187,BUDGET,ART0004149,ART0004099,ODP17-06605,1.0,4.44
3890,29188,BUDGET,ART0004150,ART0004099,ODP17-06605,1.0,2.78
3891,29189,BUDGET,ART0004151,ART0004099,ODP17-06605,1.0,2.67
3892,29190,BUDGET,ART0004152,ART0004099,ODP17-06605,1.0,24.31
3893,29191,BUDGET,ART0004153,ART0004099,ODP17-06605,1.0,10.64
3894,29192,BUDGET,ART0005259,ART0004099,ODP17-06605,1.0,2.0
3895,29193,BUDGET,ART0004155,ART0004099,ODP17-06605,1.0,1.35
3896,29194,BUDGET,ART0004156,ART0004099,ODP17-06605,1.0,4.15
3897,38090,CONSUNTIVO,ART0003940,ART0004099,ODP18-01209,1.0,282.39
3898,38091,CONSUNTIVO,ART0004160,ART0004099,ODP18-01209,1.0,24.17
3899,38092,CONSUNTIVO,ART0004015,ART0004099,ODP18-01209,1.0,65.46
3900,38093,CONSUNTIVO,ART0005251,ART0004099,ODP18-01209,1.0,0.0
3901,38094,CONSUNTIVO,ART0004161,ART0004099,ODP18-01209,1.0,15.38
3902,38095,CONSUNTIVO,ART0004159,ART0004099,ODP18-01209,1.0,0.7
3903,38096,CONSUNTIVO,ART0004198,ART0004099,ODP18-01209,1.0,25.36
3904,38097,CONSUNTIVO,ART0005252,ART0004099,ODP18-01209,1.0,0.0
3905,38098,CONSUNTIVO,ART0005271,ART0004099,ODP18-01209,2.0,17.62
3906,38099,CONSUNTIVO,ART0005256,ART0004099,ODP18-01209,1.0,0.0
3907,38100,CONSUNTIVO,ART0005255,ART0004099,ODP18-01209,1.0,0.0
3908,38101,CONSUNTIVO,ART0004154,ART0004099,ODP18-01209,2.0,0.7
3909,38102,CONSUNTIVO,ART0005257,ART0004099,ODP18-01209,1.0,8.45
3910,38103,CONSUNTIVO,ART0005258,ART0004099,ODP18-01209,1.0,5.6
3911,38104,CONSUNTIVO,ART0004147,ART0004099,ODP18-01209,1.0,26.5
3912,38105,CONSUNTIVO,ART0004148,ART0004099,ODP18-01209,1.0,5.56
3913,38106,CONSUNTIVO,ART0004149,ART0004099,ODP18-01209,1.0,4.44
3914,38107,CONSUNTIVO,ART0004150,ART0004099,ODP18-01209,1.0,2.78
3915,38108,CONSUNTIVO,ART0004151,ART0004099,ODP18-01209,1.0,2.67
3916,38109,CONSUNTIVO,ART0004152,ART0004099,ODP18-01209,1.0,16.36
3917,38110,CONSUNTIVO,ART0004153,ART0004099,ODP18-01209,1.0,9.78
3918,38111,CONSUNTIVO,ART0005259,ART0004099,ODP18-01209,1.0,1.0
3919,38112,CONSUNTIVO,ART0004155,ART0004099,ODP18-01209,1.0,1.35
3920,38113,CONSUNTIVO,ART0004156,ART0004099,ODP18-01209,1.0,4.15
3921,62861,CONSUNTIVO,ART0003940,ART0004099,ODP19-04325,2.0,502.91
3922,62862,CONSUNTIVO,ART0004160,ART0004099,ODP19-04325,2.0,64.51
3923,62863,CONSUNTIVO,ART0004015,ART0004099,ODP19-04325,2.0,109.82
3924,62864,CONSUNTIVO,ART0005251,ART0004099,ODP19-04325,2.0,0.0
3925,62865,CONSUNTIVO,ART0004161,ART0004099,ODP19-04325,2.0,42.32
3926,62866,CONSUNTIVO,ART0004159,ART0004099,ODP19-04325,2.0,1.4
3927,62867,CONSUNTIVO,ART0004198,ART0004099,ODP19-04325,2.0,62.52
3928,62868,CONSUNTIVO,ART0005252,ART0004099,ODP19-04325,2.0,0.0
3929,62869,CONSUNTIVO,ART0005271,ART0004099,ODP19-04325,4.0,36.0
3930,62870,CONSUNTIVO,ART0005256,ART0004099,ODP19-04325,2.0,0.0
3931,62871,CONSUNTIVO,ART0005255,ART0004099,ODP19-04325,2.0,0.0
3932,62872,CONSUNTIVO,ART0004154,ART0004099,ODP19-04325,4.0,1.6
3933,62873,CONSUNTIVO,ART0005257,ART0004099,ODP19-04325,2.0,16.9
3934,62874,CONSUNTIVO,ART0005258,ART0004099,ODP19-04325,2.0,13.2
3935,62875,CONSUNTIVO,ART0004146,ART0004099,ODP19-04325,2.0,136.19
3936,35341,BUDGET,ART0003940,ART0004104,ODP17-13148,4.0,840.73
3937,35342,BUDGET,ART0004160,ART0004104,ODP17-13148,4.0,96.67
3938,35343,BUDGET,ART0004157,ART0004104,ODP17-13148,4.0,82.8
3939,35344,BUDGET,ART0005251,ART0004104,ODP17-13148,4.0,0.0
3940,35345,BUDGET,ART0004161,ART0004104,ODP17-13148,4.0,61.54
3941,35346,BUDGET,ART0004159,ART0004104,ODP17-13148,4.0,2.4
3942,35347,BUDGET,ART0004198,ART0004104,ODP17-13148,4.0,101.45
3943,35348,BUDGET,ART0005252,ART0004104,ODP17-13148,4.0,0.0
3944,35349,BUDGET,ART0005271,ART0004104,ODP17-13148,8.0,70.48
3945,35350,BUDGET,ART0005254,ART0004104,ODP17-13148,4.0,0.0
3946,35351,BUDGET,ART0005256,ART0004104,ODP17-13148,4.0,0.0
3947,35352,BUDGET,ART0005255,ART0004104,ODP17-13148,4.0,0.0
3948,35353,BUDGET,ART0005424,ART0004104,ODP17-13148,4.0,0.0
3949,35354,BUDGET,ART0004154,ART0004104,ODP17-13148,8.0,2.8
3950,35355,BUDGET,ART0005257,ART0004104,ODP17-13148,8.0,67.6
3951,35356,BUDGET,ART0005258,ART0004104,ODP17-13148,4.0,22.4
3952,35357,BUDGET,ART0004147,ART0004104,ODP17-13148,4.0,106.0
3953,35358,BUDGET,ART0004148,ART0004104,ODP17-13148,4.0,22.23
3954,35359,BUDGET,ART0004149,ART0004104,ODP17-13148,4.0,17.76
3955,35360,BUDGET,ART0004150,ART0004104,ODP17-13148,4.0,11.13
3956,35361,BUDGET,ART0004151,ART0004104,ODP17-13148,4.0,10.66
3957,35362,BUDGET,ART0004152,ART0004104,ODP17-13148,4.0,65.44
3958,35363,BUDGET,ART0004153,ART0004104,ODP17-13148,4.0,39.13
3959,35364,BUDGET,ART0005259,ART0004104,ODP17-13148,4.0,8.0
3960,35365,BUDGET,ART0004155,ART0004104,ODP17-13148,4.0,5.4
3961,35366,BUDGET,ART0004156,ART0004104,ODP17-13148,4.0,16.61
3962,44781,CONSUNTIVO,ART0003940,ART0004104,ODP18-05515,3.0,469.38
3963,44782,CONSUNTIVO,ART0004160,ART0004104,ODP18-05515,3.0,96.76
3964,44783,CONSUNTIVO,ART0004157,ART0004104,ODP18-05515,3.0,62.1
3965,44784,CONSUNTIVO,ART0005251,ART0004104,ODP18-05515,3.0,0.0
3966,44785,CONSUNTIVO,ART0004161,ART0004104,ODP18-05515,3.0,42.0
3967,44786,CONSUNTIVO,ART0004159,ART0004104,ODP18-05515,3.0,2.1
3968,44787,CONSUNTIVO,ART0004198,ART0004104,ODP18-05515,3.0,75.23
3969,44788,CONSUNTIVO,ART0005252,ART0004104,ODP18-05515,3.0,0.0
3970,44789,CONSUNTIVO,ART0005256,ART0004104,ODP18-05515,3.0,0.0
3971,44790,CONSUNTIVO,ART0005255,ART0004104,ODP18-05515,3.0,0.0
3972,44791,CONSUNTIVO,ART0005424,ART0004104,ODP18-05515,3.0,0.0
3973,44792,CONSUNTIVO,ART0004154,ART0004104,ODP18-05515,6.0,2.1
3974,44793,CONSUNTIVO,ART0005257,ART0004104,ODP18-05515,6.0,50.7
3975,44794,CONSUNTIVO,ART0005258,ART0004104,ODP18-05515,3.0,19.8
3976,44795,CONSUNTIVO,ART0004147,ART0004104,ODP18-05515,3.0,46.5
3977,44796,CONSUNTIVO,ART0004148,ART0004104,ODP18-05515,3.0,44.71
3978,44797,CONSUNTIVO,ART0004149,ART0004104,ODP18-05515,3.0,7.8
3979,44798,CONSUNTIVO,ART0004150,ART0004104,ODP18-05515,3.0,8.35
3980,44799,CONSUNTIVO,ART0004151,ART0004104,ODP18-05515,3.0,7.57
3981,44800,CONSUNTIVO,ART0004152,ART0004104,ODP18-05515,3.0,49.08
3982,44801,CONSUNTIVO,ART0004153,ART0004104,ODP18-05515,3.0,28.8
3983,44802,CONSUNTIVO,ART0005259,ART0004104,ODP18-05515,3.0,3.0
3984,44803,CONSUNTIVO,ART0004155,ART0004104,ODP18-05515,3.0,4.05
3985,44804,CONSUNTIVO,ART0004156,ART0004104,ODP18-05515,3.0,3.75
3986,44805,CONSUNTIVO,ART0005271,ART0004104,ODP18-05515,6.0,52.86
3987,61511,CONSUNTIVO,ART0003940,ART0004104,ODP19-03643,2.0,389.57
3988,61512,CONSUNTIVO,ART0004160,ART0004104,ODP19-03643,2.0,64.51
3989,61513,CONSUNTIVO,ART0004157,ART0004104,ODP19-03643,2.0,41.4
3990,61514,CONSUNTIVO,ART0004174,ART0004104,ODP19-03643,2.0,18.18
3991,61515,CONSUNTIVO,ART0006021,ART0004104,ODP19-03643,2.0,0.62
3992,61516,CONSUNTIVO,ART0004168,ART0004104,ODP19-03643,2.0,31.22
3993,61517,CONSUNTIVO,ART0005251,ART0004104,ODP19-03643,2.0,0.0
3994,61518,CONSUNTIVO,ART0004161,ART0004104,ODP19-03643,2.0,28.0
3995,61519,CONSUNTIVO,ART0004159,ART0004104,ODP19-03643,2.0,1.4
3996,61520,CONSUNTIVO,ART0004198,ART0004104,ODP19-03643,2.0,52.52
3997,61521,CONSUNTIVO,ART0005252,ART0004104,ODP19-03643,2.0,0.0
3998,61522,CONSUNTIVO,ART0005256,ART0004104,ODP19-03643,2.0,0.0
3999,61523,CONSUNTIVO,ART0005255,ART0004104,ODP19-03643,2.0,0.0
4000,61524,CONSUNTIVO,ART0004154,ART0004104,ODP19-03643,4.0,1.6
4001,61525,CONSUNTIVO,ART0005257,ART0004104,ODP19-03643,2.0,16.9
4002,61526,CONSUNTIVO,ART0005258,ART0004104,ODP19-03643,2.0,13.08
4003,61527,CONSUNTIVO,ART0005271,ART0004104,ODP19-03643,4.0,35.24
4004,61528,CONSUNTIVO,ART0004146,ART0004104,ODP19-03643,2.0,136.19
4005,61529,CONSUNTIVO,ART0004158,ART0004104,ODP19-03643,2.0,24.08
4006,22676,BUDGET,ART0004147,ART0004146,ODP16-13864,31.0,418.8
4007,22677,BUDGET,ART0004148,ART0004146,ODP16-13864,31.0,195.12
4008,22678,BUDGET,ART0004149,ART0004146,ODP16-13864,31.0,161.44
4009,22679,BUDGET,ART0004150,ART0004146,ODP16-13864,31.0,0.0
4010,22680,BUDGET,ART0004151,ART0004146,ODP16-13864,31.0,82.63
4011,22681,BUDGET,ART0004152,ART0004146,ODP16-13864,31.0,366.68
4012,22682,BUDGET,ART0004153,ART0004146,ODP16-13864,31.0,333.01
4013,22683,BUDGET,ART0005259,ART0004146,ODP16-13864,31.0,62.0
4014,22684,BUDGET,ART0004155,ART0004146,ODP16-13864,31.0,41.85
4015,22685,BUDGET,ART0004156,ART0004146,ODP16-13864,31.0,128.69
4016,22686,BUDGET,ART0004154,ART0004146,ODP16-13864,31.0,0.7
4017,61494,CONSUNTIVO,ART0004147,ART0004146,ODP19-03920,10.0,155.0
4018,61495,CONSUNTIVO,ART0004148,ART0004146,ODP19-03920,10.0,75.76
4019,61496,CONSUNTIVO,ART0004149,ART0004146,ODP19-03920,10.0,17.3
4020,61497,CONSUNTIVO,ART0004150,ART0004146,ODP19-03920,10.0,23.5
4021,61498,CONSUNTIVO,ART0004151,ART0004146,ODP19-03920,10.0,25.22
4022,61499,CONSUNTIVO,ART0004152,ART0004146,ODP19-03920,10.0,163.6
4023,61500,CONSUNTIVO,ART0004153,ART0004146,ODP19-03920,10.0,95.99
4024,61501,CONSUNTIVO,ART0005259,ART0004146,ODP19-03920,10.0,20.0
4025,61502,CONSUNTIVO,ART0004155,ART0004146,ODP19-03920,10.0,17.1
4026,61503,CONSUNTIVO,ART0004156,ART0004146,ODP19-03920,10.0,12.5
4027,26455,BUDGET,ART0005426,ART0004149,ODP17-03082,3745.0,5.38
4028,36102,CONSUNTIVO,ART0005965,ART0004149,ODP17-15913,30.0,3.0
4029,44756,CONSUNTIVO,ART0005965,ART0004149,ODP18-04334,46.0,4.6
4030,26347,BUDGET,ART0005537,ART0004152,ODP17-01270,4260.0,14.2
4031,42694,CONSUNTIVO,ART0005275,ART0004152,ODP17-09586,14000.0,133.0
4032,30187,BUDGET,ART0005403,ART0004169,ODP17-03851,450.0,96.17
4033,38142,CONSUNTIVO,ART0005403,ART0004169,ODP17-16774,230.0,60.14
4034,38143,CONSUNTIVO,ART0005216,ART0004169,ODP17-16774,2.0,0.0
4035,46343,CONSUNTIVO,ART0005403,ART0004169,ODP18-06111,460.0,120.27
4036,60089,CONSUNTIVO,ART0006142,ART0004169,ODP19-02477,540.0,163.52
4037,24314,BUDGET,ART0005423,ART0004175,ODP16-16946,40.0,74.67
4038,26831,BUDGET,ART0005403,ART0004175,ODP17-03187,135.0,28.85
4039,49392,CONSUNTIVO,ART0005403,ART0004175,ODP18-07360,205.0,53.6
4040,23600,BUDGET,ART0005148,ART0004202,ODP17-01566,25.0,2.7
4041,37794,CONSUNTIVO,ART0005216,ART0004202,ODP18-02201,1.0,0.0
4042,40271,CONSUNTIVO,ART0005216,ART0004202,ODP18-02171,1.0,0.0
4043,44040,CONSUNTIVO,ART0005216,ART0004202,ODP18-05227,2.0,0.0
4044,51465,CONSUNTIVO,ART0005216,ART0004202,ODP18-08746,2.0,0.0
4045,56005,CONSUNTIVO,ART0005216,ART0004202,ODP19-00826,1.0,0.0
4046,56006,CONSUNTIVO,ART0005359,ART0004202,ODP19-00826,13.0,5.79
4047,56007,CONSUNTIVO,ART0005350,ART0004202,ODP19-00826,1.0,13.81
4048,60779,CONSUNTIVO,ART0006335,ART0004202,ODP19-04016,25.0,10.57
4049,32028,BUDGET,ART0005824,ART0004357,ODP17-09675,1000.0,138.01
4050,63699,CONSUNTIVO,ART0007010,ART0004357,ODP19-05710,51.0,178.5
4051,31164,BUDGET,ART0005793,ART0004362,ODP17-08987,350.0,3.9
4052,37498,CONSUNTIVO,ART0005793,ART0004362,ODP18-01121,750.0,8.36
4053,59507,CONSUNTIVO,ART0005793,ART0004362,ODP19-02842,680.0,7.58
4054,35504,BUDGET,ART0005953,ART0004363,ODP17-15962,116.0,826.57
4055,48244,CONSUNTIVO,ART0005953,ART0004363,ODP18-06161,4.0,42.4
4056,27700,BUDGET,ART0005640,ART0004373,ODP17-05344,102.0,1428.0
4057,38144,CONSUNTIVO,ART0005640,ART0004373,ODP18-02070,105.0,1764.0
4058,55983,CONSUNTIVO,ART0005640,ART0004373,ODP19-01676,108.0,1814.4
4059,27701,BUDGET,ART0005641,ART0004374,ODP17-05344,102.0,1039.38
4060,38145,CONSUNTIVO,ART0005641,ART0004374,ODP18-02070,105.0,1060.5
4061,55984,CONSUNTIVO,ART0005641,ART0004374,ODP19-01676,108.0,1090.8
