,NrMovimento,Budget/cons,CodiceMP,NrArticolo,NrDocumento,QuantityMPImpiegata,ImportoCostoTOTALE
1639,35347,BUDGET,ART0004198,ART0004104,ODP17-13148,4.0,101.45
1640,35348,BUDGET,ART0005252,ART0004104,ODP17-13148,4.0,0.0
1641,35349,BUDGET,ART0005271,ART0004104,ODP17-13148,8.0,70.48
1642,35350,BUDGET,ART0005254,ART0004104,ODP17-13148,4.0,0.0
1643,35351,BUDGET,ART0005256,ART0004104,ODP17-13148,4.0,0.0
1644,35352,BUDGET,ART0005255,ART0004104,ODP17-13148,4.0,0.0
1645,35353,BUDGET,ART0005424,ART0004104,ODP17-13148,4.0,0.0
1646,35354,BUDGET,ART0004154,ART0004104,ODP17-13148,8.0,2.8
1647,35355,BUDGET,ART0005257,ART0004104,ODP17-13148,8.0,67.6
1648,35356,BUDGET,ART0005258,ART0004104,ODP17-13148,4.0,22.4
1649,35357,BUDGET,ART0004147,ART0004104,ODP17-13148,4.0,106.0
1650,35358,BUDGET,ART0004148,ART0004104,ODP17-13148,4.0,22.23
1651,35359,BUDGET,ART0004149,ART0004104,ODP17-13148,4.0,17.76
1652,35360,BUDGET,ART0004150,ART0004104,ODP17-13148,4.0,11.13
1653,35361,BUDGET,ART0004151,ART0004104,ODP17-13148,4.0,10.66
1654,35362,BUDGET,ART0004152,ART0004104,ODP17-13148,4.0,65.44
1655,35363,BUDGET,ART0004153,ART0004104,ODP17-13148,4.0,39.13
1656,35364,BUDGET,ART0005259,ART0004104,ODP17-13148,4.0,8.0
1657,35365,BUDGET,ART0004155,ART0004104,ODP17-13148,4.0,5.4
1658,35366,BUDGET,ART0004156,ART0004104,ODP17-13148,4.0,16.61
1659,35367,BUDGET,ART0005273,ART0003940,ODP17-13148,440.0,270.72
1660,35396,BUDGET,ART0005403,ART0004015,ODP17-14587,200.0,52.29
1661,35397,BUDGET,ART0005176,ART0005136,ODP17-16230,1.0,0.0
1662,35398,BUDGET,ART0005650,ART0004885,ODP17-14482,864.0,4.03
1663,35399,BUDGET,ART0005667,ART0004885,ODP17-14482,480.0,19.97
1664,35400,BUDGET,ART0005739,ART0004885,ODP17-14482,318.0,2.65
1665,35474,BUDGET,ART0005340,ART0001249,ODP17-15310,1070.0,11.52
1666,35481,BUDGET,ART0001883,ART0000847,ODP17-14976,2.0,266.91
1667,35482,BUDGET,ART0001770,ART0000847,ODP17-14976,4.0,168.68
1668,35483,BUDGET,ART0003838,ART0000847,ODP17-14976,20.0,29.9
1669,35484,BUDGET,ART0001424,ART0000847,ODP17-14976,2.0,5.0
1670,35485,BUDGET,ART0001400,ART0000847,ODP17-14976,2.0,5.0
1671,35486,BUDGET,ART0001401,ART0000847,ODP17-14976,2.0,5.0
1672,35487,BUDGET,ART0005772,ART0000847,ODP17-14976,2.0,0.21
1673,35488,BUDGET,ART0005951,ART0001770,ODP17-14976,1575.0,148.05
1674,35491,BUDGET,ART0005318,ART0002306,ODP17-15529,42.0,0.0
1675,35495,BUDGET,ART0001868,ART0000748,ODP17-15078,50.0,1311.31
1676,35496,BUDGET,ART0001756,ART0000748,ODP17-15078,50.0,1099.54
1677,35497,BUDGET,ART0005432,ART0000748,ODP17-15078,50.0,192.5
1678,35498,BUDGET,ART0005433,ART0000748,ODP17-15078,50.0,55.0
1679,35499,BUDGET,ART0005242,ART0000748,ODP17-15078,100.0,147.0
1680,35500,BUDGET,ART0005243,ART0000748,ODP17-15078,50.0,5.6
1681,35501,BUDGET,ART0005677,ART0000748,ODP17-15078,50.0,12.6
1682,35502,BUDGET,ART0005434,ART0001868,ODP17-15078,8480.0,177.99
1683,35504,BUDGET,ART0005953,ART0004363,ODP17-15962,116.0,826.57
1684,35505,BUDGET,ART0005425,ART0004440,ODP17-15528,175.0,217.55
1685,35508,BUDGET,ART0005954,ART0000308,ODP17-15569,25.0,132.5
1686,35510,BUDGET,ART0005683,ART0000115,ODP17-10637,660.0,223.96
1687,35511,BUDGET,ART0005409,ART0000320,ODP17-10637,75.0,25.41
1688,35737,CONSUNTIVO,ART0001945,ART0000814,ODP17-13708,1.0,270.76
1689,35738,CONSUNTIVO,ART0001836,ART0000814,ODP17-13708,1.0,121.1
1690,35739,CONSUNTIVO,ART0001981,ART0000814,ODP17-13708,1.0,11.58
1691,35740,CONSUNTIVO,ART0005261,ART0000814,ODP17-13708,1.0,0.0
1692,35741,CONSUNTIVO,ART0005262,ART0000814,ODP17-13708,1.0,0.0
1693,35742,CONSUNTIVO,ART0005412,ART0000814,ODP17-13708,1.0,0.49
1694,35743,CONSUNTIVO,ART0003832,ART0000814,ODP17-13708,4.0,11.48
1695,35744,CONSUNTIVO,ART0001946,ART0000841,ODP17-13708,1.0,1629.76
1696,35745,CONSUNTIVO,ART0001837,ART0000841,ODP17-13708,1.0,743.11
1697,35746,CONSUNTIVO,ART0002609,ART0000841,ODP17-13708,1.0,83.0
1698,35747,CONSUNTIVO,ART0002608,ART0000841,ODP17-13708,1.0,204.5
1699,35748,CONSUNTIVO,ART0005301,ART0000841,ODP17-13708,1.0,0.0
1700,35749,CONSUNTIVO,ART0005407,ART0000841,ODP17-13708,1.0,0.0
1701,35750,CONSUNTIVO,ART0003836,ART0000841,ODP17-13708,11.0,60.5
1702,35751,CONSUNTIVO,ART0003837,ART0000841,ODP17-13708,1.0,1.03
1703,35752,CONSUNTIVO,ART0005757,ART0000841,ODP17-13708,12.0,1.25
1704,35753,CONSUNTIVO,ART0005758,ART0000841,ODP17-13708,12.0,0.57
1705,35754,CONSUNTIVO,ART0005160,ART0001945,ODP17-13708,280.0,67.51
1706,35755,CONSUNTIVO,ART0005214,ART0001981,ODP17-13708,150.0,15.81
1707,35756,CONSUNTIVO,ART0005635,ART0001946,ODP17-13708,485.0,57.26
1708,35757,CONSUNTIVO,ART0005959,ART0001837,ODP17-13708,435.0,125.61
1709,35758,CONSUNTIVO,ART0005760,ART0002608,ODP17-13708,1.0,61.2
1710,35884,CONSUNTIVO,ART0005808,ART0005136,ODP17-11294,500.0,9.67
1711,35885,CONSUNTIVO,ART0005906,ART0005136,ODP17-11294,534.0,20.93
1712,35886,CONSUNTIVO,ART0005906,ART0005136,ODP17-11294,200.0,7.84
1713,35887,CONSUNTIVO,ART0005509,ART0005136,ODP17-11294,364.0,0.73
1714,35888,CONSUNTIVO,ART0005962,ART0005136,ODP17-11294,4056.0,21.97
1715,35890,CONSUNTIVO,ART0005963,ART0005136,ODP18-00896,1094.0,0.0
1716,35891,CONSUNTIVO,ART0005963,ART0005136,ODP18-00896,1215.0,14.75
1717,35892,CONSUNTIVO,ART0005964,ART0005136,ODP18-00896,1182.0,0.0
1718,35937,CONSUNTIVO,ART0005427,ART0003268,ODP17-11969,260.0,1.06
1719,35938,CONSUNTIVO,ART0005176,ART0005136,ODP17-14483,4.0,0.0
1720,36051,CONSUNTIVO,ART0005323,ART0002793,ODP17-15164,20.0,196.0
1721,36102,CONSUNTIVO,ART0005965,ART0004149,ODP17-15913,30.0,3.0
1722,36204,CONSUNTIVO,ART0001877,ART0000756,ODP18-01126,5.0,524.83
1723,36205,CONSUNTIVO,ART0001765,ART0000756,ODP18-01126,5.0,342.97
1724,36206,CONSUNTIVO,ART0001429,ART0000756,ODP18-01126,10.0,15.5
1725,36207,CONSUNTIVO,ART0005140,ART0000756,ODP18-01126,15.0,25.88
1726,36208,CONSUNTIVO,ART0005141,ART0000756,ODP18-01126,5.0,2.57
1727,36209,CONSUNTIVO,ART0001940,ART0000811,ODP17-16228,1.0,305.41
1728,36210,CONSUNTIVO,ART0001830,ART0000811,ODP17-16228,1.0,71.1
1729,36211,CONSUNTIVO,ART0005261,ART0000811,ODP17-16228,1.0,0.0
1730,36212,CONSUNTIVO,ART0005262,ART0000811,ODP17-16228,1.0,0.0
1731,36213,CONSUNTIVO,ART0001514,ART0000811,ODP17-16228,1.0,39.68
1732,36214,CONSUNTIVO,ART0003832,ART0000811,ODP17-16228,5.0,14.35
1733,36215,CONSUNTIVO,ART0005461,ART0000811,ODP17-16228,1.0,0.31
1734,36216,CONSUNTIVO,ART0005669,ART0000811,ODP17-16228,1.0,0.48
1735,36217,CONSUNTIVO,ART0001929,ART0000788,ODP17-16288,1.0,198.56
1736,36218,CONSUNTIVO,ART0001820,ART0000788,ODP17-16288,1.0,71.68
1737,36219,CONSUNTIVO,ART0005137,ART0000788,ODP17-16288,1.0,0.0
1738,36220,CONSUNTIVO,ART0005138,ART0000788,ODP17-16288,1.0,0.0
1739,36221,CONSUNTIVO,ART0005139,ART0000788,ODP17-16288,1.0,0.32
1740,36222,CONSUNTIVO,ART0003831,ART0000788,ODP17-16288,2.0,5.75
1741,36234,CONSUNTIVO,ART0001880,ART0000772,ODP17-15692,1.0,148.96
1742,36235,CONSUNTIVO,ART0001768,ART0000772,ODP17-15692,1.0,60.69
1743,36236,CONSUNTIVO,ART0005145,ART0000772,ODP17-15692,1.0,0.0
1744,36237,CONSUNTIVO,ART0005137,ART0000772,ODP17-15692,1.0,0.0
1745,36238,CONSUNTIVO,ART0003831,ART0000772,ODP17-15692,3.0,8.63
1746,36239,CONSUNTIVO,ART0005146,ART0000772,ODP17-15692,1.0,0.0
1747,36240,CONSUNTIVO,ART0001940,ART0000811,ODP17-13151,1.0,305.41
1748,36241,CONSUNTIVO,ART0001830,ART0000811,ODP17-13151,1.0,71.1
1749,36242,CONSUNTIVO,ART0005261,ART0000811,ODP17-13151,1.0,0.0
1750,36243,CONSUNTIVO,ART0005262,ART0000811,ODP17-13151,1.0,0.0
1751,36244,CONSUNTIVO,ART0001514,ART0000811,ODP17-13151,1.0,39.68
1752,36245,CONSUNTIVO,ART0003832,ART0000811,ODP17-13151,5.0,14.35
1753,36246,CONSUNTIVO,ART0005461,ART0000811,ODP17-13151,1.0,0.31
1754,36247,CONSUNTIVO,ART0005669,ART0000811,ODP17-13151,1.0,0.48
1755,36252,CONSUNTIVO,ART0001921,ART0000752,ODP17-14851,6.0,560.63
1756,36253,CONSUNTIVO,ART0001811,ART0000752,ODP17-14851,6.0,465.64
1757,36254,CONSUNTIVO,ART0001409,ART0000752,ODP17-14851,6.0,12.66
1758,36255,CONSUNTIVO,ART0005242,ART0000752,ODP17-14851,12.0,17.64
1759,36256,CONSUNTIVO,ART0005283,ART0000752,ODP17-14851,6.0,0.52
1760,36257,CONSUNTIVO,ART0005284,ART0000752,ODP17-14851,6.0,0.0
1761,36258,CONSUNTIVO,ART0005150,ART0000752,ODP17-14851,6.0,0.0
1762,36259,CONSUNTIVO,ART0005171,ART0001921,ODP17-14851,1500.0,109.2
1763,36260,CONSUNTIVO,ART0005560,ART0001811,ODP17-14851,1128.0,154.78
1764,36374,CONSUNTIVO,ART0005172,ART0004386,ODP18-00768,992.0,19.41
1765,36412,CONSUNTIVO,ART0005447,ART0000129,ODP17-14046,3.0,129.0
1766,36413,CONSUNTIVO,ART0005936,ART0000131,ODP17-15960,1656.0,51.0
1767,36527,CONSUNTIVO,ART0005176,ART0005136,ODP17-16295,2.0,0.0
1768,36560,CONSUNTIVO,ART0005990,ART0002195,ODP17-15293,206.0,8.56
1769,36561,CONSUNTIVO,ART0005154,ART0002517,ODP17-15293,43.0,2.54
1770,36564,CONSUNTIVO,ART0005154,ART0000226,ODP17-14304,120.0,7.09
1771,36565,CONSUNTIVO,ART0005891,ART0000226,ODP17-14304,1440.0,61.75
1772,36615,CONSUNTIVO,ART0001924,ART0000805,ODP17-15183,2.0,477.11
1773,36616,CONSUNTIVO,ART0001814,ART0000805,ODP17-15183,2.0,198.49
1774,36617,CONSUNTIVO,ART0005280,ART0000805,ODP17-15183,2.0,17.5
1775,36618,CONSUNTIVO,ART0005281,ART0000805,ODP17-15183,4.0,14.91
1776,36619,CONSUNTIVO,ART0003832,ART0000805,ODP17-15183,6.0,17.22
1777,36620,CONSUNTIVO,ART0005282,ART0000805,ODP17-15183,2.0,2.63
1778,36621,CONSUNTIVO,ART0005261,ART0000805,ODP17-15183,2.0,0.0
1779,36622,CONSUNTIVO,ART0005145,ART0000805,ODP17-15183,2.0,0.0
1780,36625,CONSUNTIVO,ART0001895,ART0000782,ODP17-15798,2.0,249.27
1781,36626,CONSUNTIVO,ART0001783,ART0000782,ODP17-15798,2.0,106.91
1782,36627,CONSUNTIVO,ART0001391,ART0000782,ODP17-15798,2.0,5.65
1783,36628,CONSUNTIVO,ART0001387,ART0000782,ODP17-15798,2.0,6.04
1784,36629,CONSUNTIVO,ART0003831,ART0000782,ODP17-15798,4.0,11.5
1785,36630,CONSUNTIVO,ART0005139,ART0000782,ODP17-15798,2.0,0.64
1786,36631,CONSUNTIVO,ART0002490,ART0000782,ODP17-15798,2.0,37.42
1787,36632,CONSUNTIVO,ART0005300,ART0000782,ODP17-15798,8.0,0.21
1788,36633,CONSUNTIVO,ART0005249,ART0001895,ODP17-15798,623.0,42.93
1789,36634,CONSUNTIVO,ART0005411,ART0001783,ODP17-15798,417.0,40.17
1790,36829,CONSUNTIVO,ART0005900,ART0005136,ODP18-00897,128.0,0.32
1791,36830,CONSUNTIVO,ART0001086,ART0005136,ODP18-00897,472.0,0.0
1792,36831,CONSUNTIVO,ART0005962,ART0005136,ODP18-00897,828.0,4.49
1793,36832,CONSUNTIVO,ART0005296,ART0005136,ODP18-00897,1575.0,0.68
1794,36833,CONSUNTIVO,ART0005854,ART0005136,ODP18-00897,55.0,0.08
1795,36834,CONSUNTIVO,ART0005994,ART0005136,ODP18-00897,38.0,0.09
1796,36835,CONSUNTIVO,ART0005995,ART0005136,ODP18-00897,54.0,0.0
1797,36836,CONSUNTIVO,ART0005181,ART0005136,ODP18-00897,302.0,1.63
1798,36837,CONSUNTIVO,ART0005716,ART0005136,ODP18-00897,50.0,0.07
1799,36838,CONSUNTIVO,ART0005172,ART0005136,ODP18-00897,107.0,2.09
1800,36839,CONSUNTIVO,ART0005161,ART0005136,ODP18-00897,200.0,27.39
1801,36840,CONSUNTIVO,ART0005233,ART0005136,ODP18-00897,200.0,1.78
1802,36853,CONSUNTIVO,ART0005314,ART0001575,ODP18-01600,4320.0,1.54
1803,36854,CONSUNTIVO,ART0005868,ART0002139,ODP17-14761,156.0,23.67
1804,36855,CONSUNTIVO,ART0005868,ART0002140,ODP17-14761,156.0,23.67
1805,36856,CONSUNTIVO,ART0005279,ART0002895,ODP17-14761,840.0,77.64
1806,36857,CONSUNTIVO,ART0005279,ART0002896,ODP17-14761,840.0,75.52
1807,36860,CONSUNTIVO,ART0005717,ART0005136,ODP18-02132,768.0,5.97
1808,36904,CONSUNTIVO,ART0001895,ART0000782,ODP17-16297,5.0,613.28
1809,36905,CONSUNTIVO,ART0001783,ART0000782,ODP17-16297,5.0,291.56
1810,36906,CONSUNTIVO,ART0001391,ART0000782,ODP17-16297,5.0,12.48
1811,36907,CONSUNTIVO,ART0001387,ART0000782,ODP17-16297,5.0,14.07
1812,36908,CONSUNTIVO,ART0003831,ART0000782,ODP17-16297,10.0,28.75
1813,36909,CONSUNTIVO,ART0005139,ART0000782,ODP17-16297,5.0,1.61
1814,36910,CONSUNTIVO,ART0002490,ART0000782,ODP17-16297,5.0,93.56
1815,36911,CONSUNTIVO,ART0005300,ART0000782,ODP17-16297,20.0,0.53
1816,36912,CONSUNTIVO,ART0001886,ART0000848,ODP17-16297,15.0,1048.52
1817,36913,CONSUNTIVO,ART0001775,ART0000848,ODP17-16297,15.0,674.4
1818,36914,CONSUNTIVO,ART0001403,ART0000848,ODP17-16297,15.0,50.0
1819,36915,CONSUNTIVO,ART0005222,ART0000848,ODP17-16297,45.0,102.9
1820,36916,CONSUNTIVO,ART0005332,ART0000848,ODP17-16297,30.0,118.5
1821,36917,CONSUNTIVO,ART0005283,ART0000848,ODP17-16297,15.0,1.33
1822,36918,CONSUNTIVO,ART0005434,ART0001886,ODP17-16297,5983.0,126.94
1823,36927,CONSUNTIVO,ART0005247,ART0001261,ODP17-16296,218.0,0.52
1824,36929,CONSUNTIVO,ART0005247,ART0001263,ODP17-16296,364.0,0.86
1825,36933,CONSUNTIVO,ART0005232,ART0002598,ODP17-16296,52.0,5.7
1826,36936,CONSUNTIVO,ART0005168,ART0002886,ODP17-16296,112.0,10.19
1827,36939,CONSUNTIVO,ART0005216,ART0003164,ODP17-16296,4.0,0.0
1828,36940,CONSUNTIVO,ART0005675,ART0003164,ODP17-16296,850.0,35.36
1829,37024,CONSUNTIVO,ART0006002,ART0001185,ODP17-16302,890.0,38.06
1830,37025,CONSUNTIVO,ART0005426,ART0002109,ODP17-16302,120.0,0.17
1831,37027,CONSUNTIVO,ART0001076,ART0002866,ODP17-16302,285.0,98.33
1832,37214,CONSUNTIVO,ART0005186,ART0005091,ODP17-09833,160.0,4.42
1833,37218,CONSUNTIVO,ART0005286,ART0004941,ODP17-09833,3520.0,105.13
1834,37219,CONSUNTIVO,ART0005416,ART0004942,ODP17-09833,736.0,69.18
1835,37220,CONSUNTIVO,ART0005513,ART0004944,ODP17-09833,384.0,1.3
1836,37221,CONSUNTIVO,ART0006009,ART0004946,ODP17-09833,1460.0,11.26
1837,37222,CONSUNTIVO,ART0005418,ART0004947,ODP17-09833,960.0,13.1
1838,37244,CONSUNTIVO,ART0005176,ART0005136,ODP18-02211,1.0,0.0
1839,37245,CONSUNTIVO,ART0005176,ART0005136,ODP18-02212,1.0,0.0
1840,37246,CONSUNTIVO,ART0001895,ART0000782,ODP17-15714,1.0,124.63
1841,37247,CONSUNTIVO,ART0001783,ART0000782,ODP17-15714,1.0,53.45
1842,37248,CONSUNTIVO,ART0001391,ART0000782,ODP17-15714,1.0,2.0
1843,37249,CONSUNTIVO,ART0001387,ART0000782,ODP17-15714,1.0,2.5
1844,37250,CONSUNTIVO,ART0003831,ART0000782,ODP17-15714,2.0,5.75
1845,37251,CONSUNTIVO,ART0005139,ART0000782,ODP17-15714,1.0,0.32
1846,37252,CONSUNTIVO,ART0002490,ART0000782,ODP17-15714,1.0,18.71
1847,37253,CONSUNTIVO,ART0005300,ART0000782,ODP17-15714,4.0,0.11
1848,37256,CONSUNTIVO,ART0005671,ART0002210,ODP18-00643,159.0,4.03
1849,37325,CONSUNTIVO,ART0005699,ART0000642,ODP18-01887,5.0,62.5
1850,37474,CONSUNTIVO,ART0005176,ART0005136,ODP18-02258,1.0,0.0
1851,37475,CONSUNTIVO,ART0005176,ART0005136,ODP18-02258,1.0,0.0
1852,37489,CONSUNTIVO,ART0005736,ART0002739,ODP17-16158,275.0,6.08
1853,37492,CONSUNTIVO,ART0005176,ART0005136,ODP18-02225,1.0,0.0
1854,37493,CONSUNTIVO,ART0005998,ART0000555,ODP18-00769,166.0,0.0
1855,37496,CONSUNTIVO,ART0005193,ART0004403,ODP18-00769,1296.0,72.03
1856,37498,CONSUNTIVO,ART0005793,ART0004362,ODP18-01121,750.0,8.36
1857,37500,CONSUNTIVO,ART0005176,ART0005136,ODP17-16777,8.0,0.0
1858,37503,CONSUNTIVO,ART0001921,ART0000752,ODP17-16298,6.0,541.61
1859,37504,CONSUNTIVO,ART0001811,ART0000752,ODP17-16298,6.0,465.64
1860,37505,CONSUNTIVO,ART0001409,ART0000752,ODP17-16298,6.0,12.66
1861,37506,CONSUNTIVO,ART0005242,ART0000752,ODP17-16298,12.0,17.64
1862,37507,CONSUNTIVO,ART0005283,ART0000752,ODP17-16298,6.0,0.53
1863,37508,CONSUNTIVO,ART0005284,ART0000752,ODP17-16298,6.0,0.0
1864,37509,CONSUNTIVO,ART0005150,ART0000752,ODP17-16298,6.0,0.0
1865,37511,CONSUNTIVO,ART0001897,ART0000762,ODP18-02125,10.0,998.49
1866,37512,CONSUNTIVO,ART0001785,ART0000762,ODP18-02125,10.0,406.23
1867,37513,CONSUNTIVO,ART0005149,ART0000762,ODP18-02125,10.0,0.0
1868,37514,CONSUNTIVO,ART0005140,ART0000762,ODP18-02125,30.0,51.75
1869,37515,CONSUNTIVO,ART0005150,ART0000762,ODP18-02125,10.0,0.0
1870,37516,CONSUNTIVO,ART0005151,ART0000762,ODP18-02125,10.0,1.47
1871,37517,CONSUNTIVO,ART0005453,ART0000762,ODP18-02125,20.0,26.48
1872,37518,CONSUNTIVO,ART0005454,ART0000762,ODP18-02125,10.0,3.51
1873,37526,CONSUNTIVO,ART0002490,ART0000778,ODP18-01852,1.0,18.71
1874,37527,CONSUNTIVO,ART0001885,ART0000778,ODP18-01852,1.0,149.67
1875,37528,CONSUNTIVO,ART0001391,ART0000778,ODP18-01852,1.0,2.0
1876,37529,CONSUNTIVO,ART0001773,ART0000778,ODP18-01852,1.0,102.11
1877,37530,CONSUNTIVO,ART0001387,ART0000778,ODP18-01852,1.0,2.5
1878,37531,CONSUNTIVO,ART0003831,ART0000778,ODP18-01852,3.0,8.63
1879,37532,CONSUNTIVO,ART0005412,ART0000778,ODP18-01852,1.0,0.49
1880,37543,CONSUNTIVO,ART0005154,ART0005109,ODP17-16280,52.0,3.07
1881,37544,CONSUNTIVO,ART0005216,ART0005109,ODP17-16280,2.0,0.0
1882,37545,CONSUNTIVO,ART0005805,ART0005110,ODP17-16280,2.0,74.0
1883,37546,CONSUNTIVO,ART0005806,ART0005111,ODP17-16280,2.0,16.0
1884,37547,CONSUNTIVO,ART0005807,ART0005112,ODP17-16280,2.0,26.0
1885,37549,CONSUNTIVO,ART0006017,ART0005030,ODP17-16065,809.0,84.95
1886,37550,CONSUNTIVO,ART0005666,ART0005030,ODP17-16065,1.0,17.0
1887,37553,CONSUNTIVO,ART0005588,ART0001047,ODP17-16064,540.0,24.8
1888,37554,CONSUNTIVO,ART0005589,ART0001047,ODP17-16064,480.0,15.66
1889,37794,CONSUNTIVO,ART0005216,ART0004202,ODP18-02201,1.0,0.0
1890,37802,CONSUNTIVO,ART0005716,ART0001427,ODP18-00266,114.0,0.17
1891,37804,CONSUNTIVO,ART0005296,ART0001588,ODP18-00266,678.0,0.29
1892,37805,CONSUNTIVO,ART0005900,ART0002112,ODP18-00266,384.0,0.95
1893,37810,CONSUNTIVO,ART0005583,ART0001218,ODP18-02086,271.0,1.02
1894,37813,CONSUNTIVO,ART0001074,ART0002366,ODP18-01125,86.0,15.29
1895,37814,CONSUNTIVO,ART0005231,ART0002366,ODP18-01125,29.0,6.39
1896,37816,CONSUNTIVO,ART0005716,ART0001427,ODP18-02257,80.0,0.12
1897,37821,CONSUNTIVO,ART0005286,ART0000630,ODP17-15961,2784.0,83.15
1898,37822,CONSUNTIVO,ART0005443,ART0000643,ODP17-15961,62.0,266.6
1899,37823,CONSUNTIVO,ART0005589,ART0000644,ODP17-15961,3969.0,151.43
1900,37824,CONSUNTIVO,ART0005871,ART0000645,ODP17-15961,2112.0,258.5
1901,38063,CONSUNTIVO,ART0005273,ART0003940,ODP18-01208,770.0,411.06
1902,38090,CONSUNTIVO,ART0003940,ART0004099,ODP18-01209,1.0,282.39
1903,38091,CONSUNTIVO,ART0004160,ART0004099,ODP18-01209,1.0,24.17
1904,38092,CONSUNTIVO,ART0004015,ART0004099,ODP18-01209,1.0,65.46
1905,38093,CONSUNTIVO,ART0005251,ART0004099,ODP18-01209,1.0,0.0
1906,38094,CONSUNTIVO,ART0004161,ART0004099,ODP18-01209,1.0,15.38
1907,38095,CONSUNTIVO,ART0004159,ART0004099,ODP18-01209,1.0,0.7
1908,38096,CONSUNTIVO,ART0004198,ART0004099,ODP18-01209,1.0,25.36
1909,38097,CONSUNTIVO,ART0005252,ART0004099,ODP18-01209,1.0,0.0
1910,38098,CONSUNTIVO,ART0005271,ART0004099,ODP18-01209,2.0,17.62
1911,38099,CONSUNTIVO,ART0005256,ART0004099,ODP18-01209,1.0,0.0
1912,38100,CONSUNTIVO,ART0005255,ART0004099,ODP18-01209,1.0,0.0
1913,38101,CONSUNTIVO,ART0004154,ART0004099,ODP18-01209,2.0,0.7
1914,38102,CONSUNTIVO,ART0005257,ART0004099,ODP18-01209,1.0,8.45
1915,38103,CONSUNTIVO,ART0005258,ART0004099,ODP18-01209,1.0,5.6
1916,38104,CONSUNTIVO,ART0004147,ART0004099,ODP18-01209,1.0,26.5
1917,38105,CONSUNTIVO,ART0004148,ART0004099,ODP18-01209,1.0,5.56
1918,38106,CONSUNTIVO,ART0004149,ART0004099,ODP18-01209,1.0,4.44
1919,38107,CONSUNTIVO,ART0004150,ART0004099,ODP18-01209,1.0,2.78
1920,38108,CONSUNTIVO,ART0004151,ART0004099,ODP18-01209,1.0,2.67
1921,38109,CONSUNTIVO,ART0004152,ART0004099,ODP18-01209,1.0,16.36
1922,38110,CONSUNTIVO,ART0004153,ART0004099,ODP18-01209,1.0,9.78
1923,38111,CONSUNTIVO,ART0005259,ART0004099,ODP18-01209,1.0,1.0
1924,38112,CONSUNTIVO,ART0004155,ART0004099,ODP18-01209,1.0,1.35
1925,38113,CONSUNTIVO,ART0004156,ART0004099,ODP18-01209,1.0,4.15
1926,38142,CONSUNTIVO,ART0005403,ART0004169,ODP17-16774,230.0,60.14
1927,38143,CONSUNTIVO,ART0005216,ART0004169,ODP17-16774,2.0,0.0
1928,38144,CONSUNTIVO,ART0005640,ART0004373,ODP18-02070,105.0,1764.0
1929,38145,CONSUNTIVO,ART0005641,ART0004374,ODP18-02070,105.0,1060.5
1930,38161,CONSUNTIVO,ART0006032,ART0002513,ODP18-02066,8.0,88.0
1931,38163,CONSUNTIVO,ART0001758,ART0000753,ODP18-01211,10.0,583.45
1932,38164,CONSUNTIVO,ART0001872,ART0000753,ODP18-01211,10.0,878.26
1933,38165,CONSUNTIVO,ART0001425,ART0000753,ODP18-01211,20.0,32.92
1934,38166,CONSUNTIVO,ART0005140,ART0000753,ODP18-01211,30.0,51.75
1935,38167,CONSUNTIVO,ART0005141,ART0000753,ODP18-01211,10.0,5.13
1936,38168,CONSUNTIVO,ART0003840,ART0000753,ODP18-01211,20.0,130.6
1937,38170,CONSUNTIVO,ART0005577,ART0001872,ODP18-01211,2520.0,78.25
1938,38171,CONSUNTIVO,ART0005176,ART0005136,ODP18-02654,4.0,0.0
1939,38175,CONSUNTIVO,ART0005680,ART0003612,ODP17-11520,1680.0,296.14
1940,38181,CONSUNTIVO,ART0001913,ART0000786,ODP18-01819,1.0,236.0
1941,38182,CONSUNTIVO,ART0001786,ART0000786,ODP18-01819,1.0,49.89
1942,38183,CONSUNTIVO,ART0001391,ART0000786,ODP18-01819,1.0,2.0
1943,38184,CONSUNTIVO,ART0001387,ART0000786,ODP18-01819,1.0,2.5
1944,38185,CONSUNTIVO,ART0005139,ART0000786,ODP18-01819,1.0,0.32
1945,38186,CONSUNTIVO,ART0003831,ART0000786,ODP18-01819,3.0,8.63
1946,38187,CONSUNTIVO,ART0002504,ART0000786,ODP18-01819,1.0,29.59
1947,38188,CONSUNTIVO,ART0001898,ART0001913,ODP18-01819,2.0,414.5
1948,38271,CONSUNTIVO,ART0005176,ART0005136,ODP18-02329,3.0,0.0
1949,38272,CONSUNTIVO,ART0001913,ART0000786,ODP18-02083,1.0,236.0
1950,38273,CONSUNTIVO,ART0001786,ART0000786,ODP18-02083,1.0,48.28
1951,38274,CONSUNTIVO,ART0001391,ART0000786,ODP18-02083,1.0,2.0
1952,38275,CONSUNTIVO,ART0001387,ART0000786,ODP18-02083,1.0,2.5
1953,38276,CONSUNTIVO,ART0005139,ART0000786,ODP18-02083,1.0,0.32
1954,38277,CONSUNTIVO,ART0003831,ART0000786,ODP18-02083,3.0,8.63
1955,38278,CONSUNTIVO,ART0002504,ART0000786,ODP18-02083,1.0,31.64
1956,38279,CONSUNTIVO,ART0001942,ART0000812,ODP18-00392,2.0,487.39
1957,38280,CONSUNTIVO,ART0001832,ART0000812,ODP18-00392,2.0,238.73
1958,38281,CONSUNTIVO,ART0002020,ART0000812,ODP18-00392,2.0,47.4
